iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
2490	0.125336710474	0.133937024923	0.5575	0.445	377.014760802
2500	0.12524030808	0.133610924411	0.555	0.44	378.532071306
2510	0.125633146481	0.134053224321	0.55625	0.45	380.443702752
2520	0.125373515654	0.13355424689	0.555	0.44	382.351824601
2530	0.126316335716	0.134234850165	0.55	0.455	383.904319631
2540	0.125626823601	0.133835402478	0.55125	0.455	385.373031505
2550	0.125527330129	0.13389449584	0.55	0.455	386.849795193
2560	0.125883777618	0.133447475041	0.54875	0.45	388.395747032
2570	0.125970406809	0.13412298131	0.55	0.45	389.922967321
2580	0.126117756743	0.134397384138	0.5475	0.45	391.319891846
2590	0.125685598429	0.134354680133	0.54875	0.445	392.766139544
2600	0.125867524822	0.134174923434	0.54625	0.45	394.258518253
2610	0.125365309103	0.133688827588	0.55375	0.455	395.884994774
2620	0.125355558752	0.133888210962	0.55125	0.46	397.401381323
2630	0.125395888236	0.133657687078	0.55125	0.455	398.931886164
2640	0.125396625633	0.133988169078	0.5575	0.44	400.408059915
2650	0.125767830381	0.134813478047	0.5575	0.45	401.973486834
2660	0.125483581667	0.134301771866	0.56	0.465	403.490293129
2670	0.125684264917	0.134438288842	0.56	0.46	405.192920581
2680	0.125445556704	0.134264688292	0.55625	0.455	406.807308217
2690	0.125491467296	0.13468614555	0.56	0.46	408.284621393
2700	0.125215895034	0.134680604227	0.5625	0.46	409.797879588
2710	0.125335226934	0.134322047462	0.5675	0.465	411.329745604
2720	0.125421027149	0.13445212836	0.56625	0.46	412.877814227
2730	0.12525528257	0.134168326908	0.5675	0.46	414.564768763
2740	0.125145989934	0.134761879071	0.56	0.44	416.055151166
2750	0.125198081076	0.134390609102	0.565	0.465	417.508264915
2760	0.125467571035	0.134442406941	0.56375	0.465	419.055563188
2770	0.124707683985	0.132848414165	0.5625	0.475	420.507403034
2780	0.12515778726	0.134032578319	0.56125	0.45	421.96842561
2790	0.124484238004	0.134469994419	0.5625	0.455	423.385197542
2800	0.124659795096	0.134408430888	0.55875	0.455	424.911259536
2810	0.125546311196	0.13456941348	0.55625	0.455	426.450840611
2820	0.12493929479	0.134195352566	0.5625	0.465	428.242964386
2830	0.125265484041	0.134412426639	0.55875	0.455	429.721097126
2840	0.124951699388	0.134274401331	0.56125	0.445	431.171894172
2850	0.12514235716	0.133788584304	0.56	0.47	432.653912528
2860	0.124027607439	0.131968010858	0.56375	0.47	434.093762126
2870	0.124925580871	0.133646623121	0.55875	0.455	435.529708172
2880	0.125191087682	0.134602225503	0.5625	0.46	436.967435057
2890	0.124282674198	0.133858740444	0.56625	0.48	438.572727376
2900	0.124466971683	0.133224872284	0.56125	0.49	440.073333846
2910	0.124103766872	0.134014595883	0.56125	0.465	441.500372743
2920	0.123948272379	0.133425479859	0.56375	0.485	442.884328245
2930	0.124357292043	0.133344701382	0.56125	0.49	444.336413492
2940	0.124434679334	0.133411047809	0.55875	0.49	445.837741173
2950	0.123807407861	0.132133882508	0.56125	0.47	447.402014796
2960	0.12414204345	0.133085769507	0.55875	0.49	448.970020242
2970	0.124129074304	0.132368393623	0.56125	0.46	450.393523508
2980	0.124101945576	0.132986068461	0.5675	0.47	451.889546336
2990	0.123759827013	0.132139072042	0.56125	0.48	453.430144449
3000	0.124103035057	0.132340001723	0.565	0.465	455.108200992
3010	0.123510423226	0.131932222757	0.565	0.48	456.663343553
3020	0.123624392059	0.132318543676	0.56875	0.495	458.260601444
3030	0.124106227768	0.132986732917	0.56375	0.47	459.758839074
3040	0.123994421862	0.133117344445	0.56625	0.46	461.514207254
3050	0.123962685924	0.132775339911	0.5625	0.455	463.189812783
3060	0.124226794741	0.133589665037	0.56	0.455	464.647771518
3070	0.124719543496	0.1334848677	0.56125	0.45	466.233154064
3080	0.12428178364	0.132446108368	0.55375	0.47	467.718985455
3090	0.123478562964	0.132609858733	0.56125	0.47	469.472722696
3100	0.124128751867	0.133407487088	0.56125	0.455	471.187954782
3110	0.124354923734	0.13222125298	0.55625	0.475	472.725906163
3120	0.124981649362	0.134376661097	0.5525	0.47	474.237712669
3130	0.124241595025	0.134388843809	0.55625	0.465	475.814909961
3140	0.124580531928	0.132846293768	0.55875	0.475	477.440119765
3150	0.125095531055	0.135105048736	0.56	0.44	478.959900861
3160	0.123704467566	0.132483583524	0.56125	0.47	480.438505143
3170	0.124545423126	0.134147872292	0.56	0.47	482.016354842
3180	0.124125442977	0.134385676848	0.5625	0.465	483.628126428
3190	0.123987581637	0.134081460381	0.55875	0.465	485.226096778
3200	0.123984647796	0.134078744269	0.55875	0.465	486.820446099
3210	0.123813797743	0.133725587298	0.56625	0.465	488.418684529
3220	0.124212885973	0.134406274663	0.57	0.46	490.133704566
3230	0.124185950229	0.133649070208	0.5725	0.48	491.887511155
3240	0.124313988365	0.134028656514	0.56625	0.465	493.533361896
3250	0.123744569948	0.133145080723	0.5625	0.47	495.121201153
