iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
2620	0.0931581344597	0.102429794242	0.73625	0.715	43.39041933
2630	0.0930818716917	0.102481518456	0.73625	0.715	43.537453988
2640	0.0930104696418	0.102324626567	0.735	0.715	43.689605573
2650	0.0929490357023	0.102417320205	0.735	0.715	43.84913533
2660	0.0928450257539	0.102304071879	0.735	0.715	44.012266333
2670	0.0927649390887	0.102500741926	0.735	0.715	44.189783034
2680	0.0925008050905	0.102420692173	0.7375	0.715	44.338902703
2690	0.0924202661883	0.102368069155	0.7375	0.715	44.500061771
2700	0.0923334092672	0.102010249096	0.7375	0.715	44.653450352
2710	0.0922454336761	0.102142505688	0.74	0.71	44.804284574
2720	0.0922299024393	0.102105299307	0.74	0.71	44.9677754
2730	0.0921913652945	0.102044848337	0.74125	0.71	45.131045995
2740	0.0920185534175	0.101711540902	0.74125	0.71	45.298657199
2750	0.0919825815017	0.101858292354	0.7425	0.71	45.463759653
2760	0.0920247723627	0.101950765146	0.7425	0.71	45.634674738
2770	0.0919631111594	0.101954323514	0.7425	0.71	45.802943233
2780	0.0918622974137	0.101726607614	0.74375	0.71	45.968817105
2790	0.091807947559	0.101721220177	0.74375	0.71	46.136482101
2800	0.0922067436125	0.102187585535	0.74125	0.7	46.294081078
2810	0.0917217558696	0.101350034882	0.7425	0.71	46.46153787
2820	0.0915824662567	0.101417172189	0.7425	0.715	46.628316456
2830	0.0915331842363	0.101416596668	0.7425	0.715	46.798181711
2840	0.091429824987	0.101185321004	0.7425	0.715	46.982287276
2850	0.0913678882291	0.101273700351	0.7425	0.715	47.132305598
2860	0.0912057545941	0.101359570856	0.745	0.71	47.29042092
2870	0.0911266176701	0.101336232343	0.74625	0.71	47.474398985
2880	0.0911059205798	0.101233125641	0.74625	0.71	47.636095125
2890	0.0910300024538	0.101266352505	0.7475	0.705	47.782586977
2900	0.0910275147757	0.101364511423	0.74875	0.705	47.929265265
2910	0.090920848728	0.101257610501	0.74875	0.705	48.115768334
2920	0.0907206775906	0.101189417799	0.75	0.71	48.257167492
2930	0.0905048936088	0.101258224006	0.75125	0.71	48.407230349
2940	0.0902237555439	0.101123806444	0.7525	0.715	48.549007465
2950	0.0901962593228	0.101154438965	0.7525	0.715	48.715122744
2960	0.0901487483591	0.101108259038	0.7525	0.715	48.880020079
2970	0.0899844141767	0.100960689712	0.7525	0.715	49.034619805
2980	0.0898500987658	0.100889302479	0.7525	0.715	49.211239315
2990	0.0898311956228	0.101005951229	0.7525	0.715	49.375342624
3000	0.0896490768011	0.101460728975	0.755	0.715	49.516498567
3010	0.0896384959286	0.101520015098	0.755	0.71	49.696901213
3020	0.0892349278157	0.101792644795	0.7525	0.715	49.873179341
3030	0.0891872599321	0.101148485673	0.75375	0.72	50.04281105
3040	0.0891433647562	0.101212540467	0.75375	0.72	50.214622875
3050	0.0885562437698	0.10093408205	0.75125	0.71	50.387356516
3060	0.0884026513591	0.100884224982	0.7525	0.705	50.542884064
3070	0.0884026513591	0.10098505022	0.7525	0.705	50.714825999
3080	0.0883615830225	0.100997717692	0.7525	0.705	50.890437713
3090	0.0881988614559	0.1012271114	0.755	0.705	51.058688614
3100	0.0881747287128	0.101257704214	0.755	0.705	51.228957037
3110	0.088133894302	0.100981165417	0.75125	0.7	51.397055503
3120	0.0876317632018	0.100104601559	0.755	0.695	51.550904154
3130	0.0876077559826	0.10016008818	0.755	0.695	51.711642041
3140	0.0875215411132	0.100097864479	0.75625	0.695	51.857971958
3150	0.0875161375113	0.100116038068	0.75625	0.695	52.011794535
3160	0.0874799783148	0.100264276849	0.7575	0.69	52.151208431
3170	0.0873603203887	0.100355200125	0.755	0.69	52.310457819
3180	0.0872283502834	0.100466756305	0.75375	0.69	52.468756207
3190	0.087186587258	0.10055434371	0.75375	0.69	52.626626386
3200	0.0867706764669	0.100548148427	0.76125	0.69	52.790257506
3210	0.0866368683488	0.100034787689	0.76375	0.695	52.941680913
3220	0.0866305869193	0.10016926677	0.76125	0.685	53.108894685
3230	0.0863454355297	0.100158380109	0.76375	0.68	53.278050415
3240	0.0863700313328	0.100217072197	0.76625	0.675	53.441366355
3250	0.0861932468255	0.100184245222	0.765	0.68	53.590748861
3260	0.0861438132775	0.09975517112	0.7675	0.685	53.721536445
3270	0.0860235565132	0.0995561381511	0.76875	0.685	53.899941307
3280	0.0859222179694	0.0993664041049	0.7675	0.69	54.056952035
3290	0.0856996413135	0.0991557395565	0.77	0.69	54.205902655
3300	0.0855965870014	0.0992252153282	0.77	0.69	54.33862013
3310	0.085552538133	0.0991709149275	0.7725	0.69	54.471032553
3320	0.085599602066	0.0991973920662	0.7725	0.695	54.601957273
3330	0.0854042440353	0.0989971365581	0.77375	0.695	54.768778866
3340	0.0853837026642	0.0989645000467	0.775	0.695	54.921146835
3350	0.0851570574859	0.0993233586792	0.77375	0.7	55.074008341
3360	0.0850908313197	0.0989395149264	0.77375	0.7	55.214286198
3370	0.0849477332865	0.0989566912437	0.775	0.7	55.389360899
3380	0.0847897129919	0.0988642405785	0.77375	0.7	55.543923724
3390	0.0846192469199	0.0989052964262	0.7725	0.7	55.721343279
3400	0.0845855491925	0.0989424570535	0.7725	0.7	55.878309528
3410	0.08437265407	0.0989349719528	0.7725	0.7	56.02087782
3420	0.0843248907823	0.0989567549617	0.77375	0.7	56.18702964
3430	0.0842139821498	0.0991513973759	0.77375	0.695	56.360471383
3440	0.0842104633163	0.0993476597909	0.77375	0.69	56.529065003
3450	0.0841036725417	0.0991549552016	0.77375	0.695	56.678210754
3460	0.0841013868653	0.0982687776238	0.77375	0.695	56.840894699
3470	0.0840109814426	0.0991983295187	0.77375	0.695	57.002057378
3480	0.0839458376076	0.099050688738	0.77375	0.695	57.157449017
3490	0.0838829013811	0.098976868815	0.77375	0.695	57.301859062
3500	0.083781984159	0.0995168293532	0.7725	0.685	57.46329212
3510	0.0836581257525	0.0998867595089	0.7725	0.685	57.62485758
3520	0.0835500382468	0.100198911131	0.775	0.67	57.780009328
3530	0.0835333099617	0.100097348926	0.77625	0.68	57.938932603
3540	0.0834711356559	0.100244755758	0.77625	0.68	58.105175976
3550	0.0831658711099	0.100434202843	0.7725	0.675	58.262170025
3560	0.0831168841411	0.100343428678	0.7725	0.675	58.428962078
3570	0.0830662507265	0.100216799158	0.77375	0.675	58.582943805
3580	0.0829441372927	0.0999329628025	0.77625	0.675	58.747549947
3590	0.0829356160846	0.0999160456411	0.77625	0.675	58.900961273
3600	0.0828934203456	0.0999831318103	0.775	0.675	59.047429089
3610	0.0827053429667	0.0999098681069	0.77625	0.675	59.231482601
3620	0.0825079185645	0.100069975989	0.775	0.675	59.402588538
3630	0.0824450413282	0.100068130859	0.775	0.675	59.556039374
